,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
0,1,175.2604642266669,0.00011212583962164005,2951.7873951420406,20 Jun 2025 12:46:14.052899518,40.2614279829585,37.25112802631869,1e-30,39.618801208074984,187.95651208818728,1.5339513464345345,56.13305939217202,9.618801208074988,30.0,952.1193372799124,922.7349589635472,-6880.16269470584,7.458703429324294,-0.3793850446621721,0.9812703005928602,7.532534849673973,-79.05411914776454,-56.61267262888194,649.2254383475597,BPSK
1,1,176.05217725039878,0.5247506094718283,2893.7147707166027,20 Jun 2025 12:46:24.000000000,21.605509198122895,18.595209241483083,1e-30,20.790295368130458,187.78392503307833,1.5848369106911873,56.93321733103226,-9.209704631869544,30.0,1026.2549048293472,918.9086420219971,-6870.008797597463,7.447361157411004,-0.38994404439257385,1.0603192877368266,7.532564075971618,-78.62244742928819,-58.87527272711637,649.1640402018194,BPSK
2,1,176.8826206955512,1.0580459748769695,2835.8694776253064,20 Jun 2025 12:46:34.000000000,39.623472271220834,36.61317231458102,1e-30,38.63286878577635,187.60853537762628,1.6388813606196626,57.743377601175595,8.632868785776349,30.0,1100.6667454444555,914.9563278524556,-6859.0089137995,7.435102103237838,-0.4005145877251193,1.1396680282060025,7.532595730229209,-78.17290257986848,-60.98565773037423,649.0976383719096,BPSK
3,1,177.74963561645097,1.5972405805846248,2778.6023393507066,20 Jun 2025 12:46:44.000000000,42.70283171965598,39.69253176301617,1e-30,41.535031407747255,187.43133855116207,1.695964065016038,58.559565707412084,11.535031407747258,30.0,1174.9517217706114,910.8985382720001,-6847.21619444855,7.421985670815548,-0.411039194364795,1.2188867709213675,7.53262965221459,-77.70944492757894,-62.944500817222185,649.026573823081,BPSK
4,1,178.65529758814392,2.1423121279216533,2721.9568393749546,20 Jun 2025 12:46:54.000000000,43.41707781785552,40.40677786121571,1e-30,42.07037425649648,187.25243530171173,1.7562264128727239,59.3821410900611,12.070374256496482,30.0,1249.101268246764,906.7357386175254,-6834.631984313687,7.408013313460276,-0.42151666481283656,1.2979664711201817,7.532665830320086,-77.23358465889909,-64.76441011275045,648.9508753187289,BPSK
5,1,179.6017968847685,2.693190677150138,2665.979517435491,20 Jun 2025 12:47:04.000000000,43.33999479270473,40.32969483606492,1e-30,41.812802709081524,187.0719467794476,1.8198061652902462,60.2115637699413,11.812802709081518,30.0,1323.1068343838808,902.4684061930177,-6821.257718496962,7.393186579543455,-0.4319458046303378,1.3768980981915704,7.532704252184786,-76.74665258313524,-66.45725051866187,648.8705734801806,BPSK
6,1,180.591439587601,3.2497489171526976,2610.7201850147576,20 Jun 2025 12:47:14.000000000,42.88154020751109,39.871240250871274,1e-30,41.172418494617105,186.89001715017682,1.8868345285914785,61.04840314124701,11.172418494617107,30.0,1396.9598857076087,898.097030218491,-6807.09492228539,7.377507112375028,-0.442325424562421,1.4556726365933494,7.532744904700085,-76.2498197283031,-68.03404685053802,648.7857007740079,BPSK
7,1,181.62664705295177,3.8117909500385374,2556.232147437445,20 Jun 2025 12:47:24.000000000,41.64063676034402,38.63033680370422,1e-30,39.74831435362908,186.70681645635582,1.9574324236369027,61.89334383091353,9.748314353629077,30.0,1470.6519053575548,893.6221106928415,-6792.145210994405,7.360976649748207,-0.45265434602664306,1.534281086776711,7.532787774015399,-75.74411595281123,-69.5049492898003,648.696291498462,BPSK
8,1,182.70995310465636,4.379039449805753,2502.572429614505,20 Jun 2025 12:47:34.000000000,37.82860047186943,34.818300515229616,1e-30,35.75200533386402,186.52254372506536,2.0317060720835993,62.74719237070733,5.752005333864019,30.0,1544.1743931392634,889.0441614830416,-6776.410289780856,7.343597024765842,-0.462931385123759,1.6127144661798103,7.532832845544095,-75.23044709896884,-70.87924050569544,648.6023817691602,BPSK
9,1,183.84399862212732,4.9511210600854545,2449.802002390444,20 Jun 2025 12:47:44.000000000,-0.36936154331200455,-3.3796614999518164,0.16893882854076736,-2.631070089860571,186.33743031652222,2.1097415643938335,63.610880214970805,-32.63107008986057,30.0,1617.518868337644,884.3637072357623,-6759.891953490454,7.325370164761223,-0.4731553688909785,1.690963810048192,7.532880103969325,-74.70961048085897,-72.16536925256884,648.5040095040424,BPSK
10,1,185.03152258882824,5.52754993211685,2397.9860045587575,20 Jun 2025 12:47:54.000000000,38.9779807764593,35.967680819819485,1e-30,36.53058540587764,186.15174349248915,2.191598364371778,64.4854636742197,6.530585405877638,30.0,1690.6768707296983,879.581283048547,-6742.592086452772,7.30629809109174,-0.4833251353690043,1.7690201724515175,7.532929533250041,-74.18230866857911,-73.37099959298045,648.4012144075925,BPSK
11,1,186.2753487380645,6.107709360207682,2347.1939535836655,20 Jun 2025 12:48:04.000000000,41.58288980486772,38.5725898482279,1e-30,38.94954110760858,185.96579016581165,2.277302004799302,65.37212556394074,8.949541107608583,30.0,1763.6399595753103,874.6974380416546,-6724.512662283347,7.28638292002769,-0.493439517719813,1.8468746271842875,7.532981116626798,-73.6491616321088,-74.50306821675406,648.2940379542093,BPSK
12,1,187.57836714088359,6.690831515442478,2297.4999391284164,20 Jun 2025 12:48:14.000000000,28.772591687010195,25.762291730370382,1e-30,25.95337360578815,185.77992078184874,2.3668352225049856,66.27216655893777,-4.0466263942118506,30.0,1836.3997165131618,869.7127317767292,-6705.655743677419,7.265626861553573,-0.5034973603772743,1.9245182687123297,7.53303483662748,-73.1107173646192,-75.56784478005284,648.1825233708851,BPSK
13,1,188.94350935530574,7.275975421447446,2248.982788191053,20 Jun 2025 12:48:24.000000000,40.08749124702588,37.07719129038607,1e-30,37.08288562929725,185.59453324534218,2.4601282704626217,67.18699744314192,7.082885629297252,30.0,1908.9477458189997,864.6277353370344,-6686.023482200525,7.244032219539963,-0.513497513810738,2.0019422130628928,7.533090675072619,-72.56746113032689,-76.57099196206495,648.066715619207,BPSK
